,team,elo,event_wins,1_wins,2_wins,3_wins,num_seasons,event_wins_per_season,adjustPoints,autoPoints,cargoPoints,completeRocketRankingPoint,completedRocketFar,completedRocketNear,foulPoints,habClimbPoints,habDockingRankingPoint,hatchPanelPoints,rp,sandStormBonusPoints,techFoulCount,teleopPoints,totalPoints,endgameRobot_HabLevel1,endgameRobot_HabLevel2,endgameRobot_HabLevel3,endgameRobot_Unknown,habLineRobot_CrossedHabLineInSandstorm,habLineRobot_CrossedHabLineInTeleop,bay_score
3424,frc7496,1432,0,0,0,0,2,0.0,0.0,10.8,11.7,0.0,0.0,0.0,0.0,8.4,0.2,4.2,0.8,10.8,0.0,24.3,35.1,0.8,0.0,0.0,0.0,0.8,0.2,24.7
3425,frc7497,1470,0,0,0,0,2,0.0,0.0,12.642857142857142,12.214285714285714,0.0,0.0,0.0,1.0714285714285714,8.357142857142858,0.21428571428571427,6.142857142857143,0.8571428571428571,12.642857142857142,0.0,26.714285714285715,40.42857142857143,0.7142857142857143,0.0,0.0,0.0,1.0,0.0,29.642857142857135
3426,frc7498,1672,0,0,0,0,2,0.0,-1.9795918367346939,12.061224489795919,30.183673469387756,0.061224489795918366,0.0,0.02040816326530612,1.6734693877551021,11.755102040816327,0.1836734693877551,12.612244897959183,1.2040816326530612,12.061224489795919,0.02040816326530612,54.55102040816327,66.3061224489796,0.8163265306122449,0.061224489795918366,0.0,0.0,1.0,0.0,54.020408163265316
3427,frc7499,1495,0,0,0,0,2,0.0,0.0,12.068181818181818,15.0,0.022727272727272728,0.0,0.022727272727272728,0.9772727272727273,11.318181818181818,0.18181818181818182,6.909090909090909,0.8863636363636364,12.068181818181818,0.0,33.22727272727273,46.27272727272727,0.5,0.29545454545454547,0.0,0.0,0.7954545454545454,0.1590909090909091,32.90909090909093
3428,frc7500,1485,0,0,0,0,2,0.0,0.0,10.838709677419354,17.806451612903224,0.03225806451612903,0.0,0.0,2.161290322580645,13.548387096774194,0.3870967741935484,8.32258064516129,1.3225806451612903,10.838709677419354,0.03225806451612903,39.67741935483871,52.67741935483871,0.3870967741935484,0.45161290322580644,0.0,0.0,0.9032258064516129,0.06451612903225806,37.5483870967742
3429,frc7501,1567,0,0,0,0,2,0.0,0.0,10.914893617021276,22.46808510638298,0.0851063829787234,0.0,0.06382978723404255,2.106382978723404,14.106382978723405,0.2978723404255319,11.02127659574468,1.2127659574468086,10.914893617021276,0.0425531914893617,47.59574468085106,60.61702127659574,0.9148936170212766,0.02127659574468085,0.0,0.0,0.9787234042553191,0.02127659574468085,43.3191489361702
3430,frc7502,1531,0,0,0,0,2,0.0,0.0,14.071428571428571,20.071428571428573,0.047619047619047616,0.023809523809523808,0.023809523809523808,2.642857142857143,12.357142857142858,0.2619047619047619,11.571428571428571,1.1666666666666667,14.071428571428571,0.07142857142857142,44.0,60.714285714285715,0.8809523809523809,0.0,0.0,0.0,0.9761904761904762,0.023809523809523808,42.5952380952381
3431,frc7503,1488,0,0,0,0,2,0.0,0.0,12.25,13.0,0.041666666666666664,0.0,0.041666666666666664,1.1666666666666667,10.0,0.25,8.583333333333334,1.125,12.25,0.041666666666666664,31.583333333333332,45.0,0.875,0.0,0.0,0.0,1.0,0.0,30.333333333333314
3432,frc7504,1508,0,0,0,0,2,0.0,0.0,13.5,14.5,0.08333333333333333,0.0,0.0,3.25,8.25,0.08333333333333333,10.333333333333334,1.1666666666666667,13.5,0.0,33.083333333333336,49.833333333333336,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,36.0
3433,frc7505,1439,0,0,0,0,1,0.0,0.0,12.25,15.5,0.0,0.0,0.0,2.6666666666666665,9.5,0.16666666666666666,4.666666666666667,1.0,12.25,0.08333333333333333,29.666666666666668,44.583333333333336,0.75,0.16666666666666666,0.0,0.0,0.8333333333333334,0.08333333333333333,32.16666666666667
3434,frc7506,1401,0,0,0,0,2,0.0,0.0,12.75,12.125,0.041666666666666664,0.041666666666666664,0.0,3.0,9.5,0.20833333333333334,5.166666666666667,0.9166666666666666,12.75,0.16666666666666666,26.791666666666668,42.541666666666664,0.7916666666666666,0.0,0.0,0.0,0.8333333333333334,0.125,28.291666666666664
3435,frc7509,1540,0,0,0,0,3,0.0,0.0,13.6,17.0,0.0,0.0,0.0,1.8666666666666667,13.3,0.26666666666666666,9.333333333333334,1.0333333333333334,13.6,0.0,39.63333333333333,55.1,0.7,0.13333333333333333,0.0,0.0,1.0,0.0,36.53333333333336
3436,frc7510,1413,0,0,0,0,1,0.0,0.0,11.5,12.375,0.0,0.0,0.0,0.75,8.875,0.2916666666666667,5.083333333333333,1.2083333333333333,11.5,0.041666666666666664,26.333333333333332,38.583333333333336,0.7083333333333334,0.0,0.0,0.0,1.0,0.0,29.20833333333332
3437,frc7511,1440,0,0,0,0,2,0.0,0.0,9.807692307692308,10.5,0.038461538461538464,0.0,0.038461538461538464,2.769230769230769,10.038461538461538,0.23076923076923078,7.076923076923077,1.2307692307692308,9.807692307692308,0.038461538461538464,27.615384615384617,40.19230769230769,0.7307692307692307,0.038461538461538464,0.0,0.0,0.5,0.38461538461538464,27.269230769230774
3438,frc7512,1401,0,0,0,0,2,0.0,0.0,9.9,10.2,0.0,0.0,0.0,1.6,10.5,0.3,5.2,1.3,9.9,0.0,25.9,37.4,0.7,0.0,0.0,0.0,0.4,0.6,24.800000000000004
3439,frc7513,1376,0,0,0,0,1,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,7.25,0.16666666666666666,4.0,0.75,11.0,0.0,22.25,34.25,0.5833333333333334,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,26.5
3440,frc7514,1526,0,0,0,0,2,0.0,0.0,12.11111111111111,18.27777777777778,0.037037037037037035,0.018518518518518517,0.018518518518518517,1.2777777777777777,12.277777777777779,0.3333333333333333,9.11111111111111,1.2962962962962963,12.11111111111111,0.037037037037037035,39.666666666666664,53.05555555555556,0.4074074074074074,0.5370370370370371,0.0,0.0,0.9444444444444444,0.037037037037037035,38.351851851851855
3441,frc7515,1431,0,0,0,0,2,0.0,0.0,12.45,17.85,0.05,0.05,0.0,1.05,14.25,0.6,7.5,1.35,12.45,0.05,39.6,53.1,0.8,0.0,0.0,0.0,0.9,0.1,35.349999999999994
3442,frc7516,1431,0,0,0,0,2,0.0,0.0,11.4,13.8,0.0,0.0,0.0,4.0,9.3,0.2,6.6,1.0,11.4,0.0,29.7,45.1,0.5,0.0,0.1,0.0,1.0,0.0,32.39999999999999
3443,frc7518,1391,0,0,0,0,1,0.0,0.0,11.76923076923077,10.73076923076923,0.0,0.0,0.0,1.8846153846153846,9.923076923076923,0.2692307692307692,4.076923076923077,1.0769230769230769,11.76923076923077,0.11538461538461539,24.73076923076923,38.38461538461539,0.6923076923076923,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,26.03846153846154
3444,frc7519,1462,0,0,0,0,2,0.0,0.0,11.333333333333334,19.333333333333332,0.1111111111111111,0.1111111111111111,0.0,2.4444444444444446,8.666666666666666,0.2222222222222222,6.222222222222222,1.4444444444444444,11.333333333333334,0.1111111111111111,34.22222222222222,48.0,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,37.111111111111114
3445,frc7520,1418,0,0,0,0,2,0.0,0.0,13.785714285714286,20.785714285714285,0.0,0.0,0.0,2.3333333333333335,11.214285714285714,0.19047619047619047,8.142857142857142,0.6904761904761905,13.785714285714286,0.11904761904761904,40.142857142857146,56.26190476190476,0.8333333333333334,0.0,0.0,0.0,0.9047619047619048,0.07142857142857142,39.880952380952394
3446,frc7521,1690,0,0,0,0,2,0.0,0.0,13.35483870967742,25.161290322580644,0.0967741935483871,0.03225806451612903,0.06451612903225806,2.806451612903226,13.64516129032258,0.3064516129032258,10.516129032258064,1.5483870967741935,13.35483870967742,0.06451612903225806,49.32258064516129,65.48387096774194,0.3709677419354839,0.5645161290322581,0.0,0.0,0.967741935483871,0.03225806451612903,47.22580645161289
3447,frc7522,1563,0,0,0,0,2,0.0,0.0,11.454545454545455,22.363636363636363,0.0,0.0,0.0,4.409090909090909,10.5,0.2727272727272727,8.818181818181818,1.4545454545454546,11.454545454545455,0.2727272727272727,41.68181818181818,57.54545454545455,0.9090909090909091,0.0,0.0,0.0,1.0,0.0,42.63636363636362
3448,frc7523,1455,0,0,0,0,2,0.0,0.0,12.125,19.75,0.08333333333333333,0.0,0.0,1.25,13.25,0.4166666666666667,9.083333333333334,1.4166666666666667,12.125,0.041666666666666664,42.083333333333336,55.458333333333336,0.9583333333333334,0.0,0.0,0.0,1.0,0.0,40.25
3449,frc7524,1331,0,0,0,0,1,0.0,0.0,7.5,9.3,0.0,0.0,0.0,2.9,5.7,0.0,4.2,0.4,7.5,0.2,19.2,29.6,0.2,0.0,0.0,0.0,0.0,0.2,20.9
3450,frc7525,1485,0,0,0,0,2,0.0,0.0,11.090909090909092,20.363636363636363,0.09090909090909091,0.06060606060606061,0.0,1.4242424242424243,10.454545454545455,0.21212121212121213,7.818181818181818,1.2727272727272727,11.090909090909092,0.030303030303030304,38.63636363636363,51.15151515151515,0.8181818181818182,0.030303030303030304,0.0,0.0,0.9090909090909091,0.0,39.87878787878789
3451,frc7526,1509,0,0,0,0,2,0.0,0.0,14.785714285714286,15.642857142857142,0.0,0.0,0.0,4.428571428571429,12.642857142857142,0.21428571428571427,10.571428571428571,1.2142857142857142,14.785714285714286,0.07142857142857142,38.857142857142854,58.07142857142857,0.6428571428571429,0.2857142857142857,0.0,0.0,1.0,0.0,37.785714285714285
3452,frc7527,1481,0,0,0,0,2,0.0,0.0,11.538461538461538,16.846153846153847,0.0,0.0,0.0,3.076923076923077,10.153846153846153,0.3076923076923077,6.923076923076923,1.3846153846153846,11.538461538461538,0.0,33.92307692307692,48.53846153846154,0.7692307692307693,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,35.153846153846146
3453,frc7528,1435,0,0,0,0,2,0.0,0.0,12.409090909090908,15.954545454545455,0.045454545454545456,0.045454545454545456,0.0,2.772727272727273,9.818181818181818,0.22727272727272727,5.545454545454546,0.8636363636363636,12.409090909090908,0.045454545454545456,31.318181818181817,46.5,0.7272727272727273,0.0,0.045454545454545456,0.0,0.8181818181818182,0.09090909090909091,33.500000000000014
3454,frc7529,1453,0,0,0,0,2,0.0,0.0,12.724137931034482,19.655172413793103,0.034482758620689655,0.034482758620689655,0.0,1.5517241379310345,9.931034482758621,0.3103448275862069,6.758620689655173,0.8275862068965517,12.724137931034482,0.034482758620689655,36.3448275862069,50.62068965517241,0.5862068965517241,0.0,0.0,0.0,0.9655172413793104,0.034482758620689655,38.06896551724137
3455,frc7530,1471,0,0,0,0,2,0.0,0.0,11.368421052631579,19.894736842105264,0.10526315789473684,0.10526315789473684,0.0,1.263157894736842,14.210526315789474,0.42105263157894735,9.894736842105264,0.9473684210526315,11.368421052631579,0.10526315789473684,44.0,56.63157894736842,0.3157894736842105,0.5263157894736842,0.0,0.0,1.0,0.0,40.73684210526318
3456,frc7531,1502,0,0,0,0,2,0.0,0.0,13.8,18.15,0.0,0.0,0.0,2.75,13.05,0.5,9.0,1.2,13.8,0.05,40.2,56.75,0.7,0.0,0.0,0.0,0.9,0.1,38.050000000000004
3457,frc7532,1461,0,0,0,0,2,0.0,0.0,11.7,17.1,0.0,0.0,0.0,2.2,12.6,0.4,7.2,1.4,11.7,0.0,36.9,50.8,1.0,0.0,0.0,0.0,0.8,0.2,35.900000000000006
3458,frc7533,1422,0,0,0,0,2,0.0,0.0,7.714285714285714,9.0,0.0,0.0,0.0,0.7142857142857143,7.5,0.07142857142857142,4.0,0.35714285714285715,7.714285714285714,0.14285714285714285,20.5,28.928571428571427,0.7142857142857143,0.0,0.0,0.0,0.35714285714285715,0.5714285714285714,19.142857142857142
3459,frc7534,1453,0,0,0,0,2,0.0,0.0,10.961538461538462,9.692307692307692,0.0,0.0,0.0,3.1923076923076925,8.307692307692308,0.11538461538461539,4.3076923076923075,0.9230769230769231,10.961538461538462,0.11538461538461539,22.307692307692307,36.46153846153846,0.9230769230769231,0.0,0.0,0.0,0.9615384615384616,0.038461538461538464,25.076923076923073
3460,frc7535,1436,0,0,0,0,2,0.0,0.0,9.923076923076923,14.307692307692308,0.0,0.0,0.0,0.8076923076923077,9.692307692307692,0.19230769230769232,5.538461538461538,1.0384615384615385,9.923076923076923,0.11538461538461539,29.53846153846154,40.26923076923077,0.8461538461538461,0.0,0.0,0.0,0.6538461538461539,0.34615384615384615,31.0
3461,frc7536,1457,0,0,0,0,3,0.0,0.0,12.692307692307692,15.692307692307692,0.0,0.0,0.0,2.230769230769231,7.384615384615385,0.0,3.230769230769231,0.7692307692307693,12.692307692307692,0.15384615384615385,26.307692307692307,41.23076923076923,0.7692307692307693,0.0,0.0,0.0,1.0,0.0,30.92307692307692
3462,frc7537,1469,0,0,0,0,2,0.0,0.0,10.8,15.9,0.0,0.0,0.0,0.3,8.7,0.2,4.4,1.0,10.8,0.0,29.0,40.1,0.7,0.0,0.0,0.0,1.0,0.0,30.9
3463,frc7538,1458,0,0,0,0,2,0.0,0.0,6.0,9.25,0.0,0.0,0.0,0.75,8.0,0.08333333333333333,3.8333333333333335,0.9166666666666666,6.0,0.0,21.083333333333332,27.833333333333332,0.75,0.0,0.0,0.0,0.0,0.8333333333333334,23.583333333333343
3464,frc7539,1516,0,0,0,0,2,0.0,0.0,11.735294117647058,19.235294117647058,0.029411764705882353,0.0,0.0,4.323529411764706,11.382352941176471,0.2647058823529412,9.117647058823529,1.1470588235294117,11.735294117647058,0.058823529411764705,39.73529411764706,55.794117647058826,0.8529411764705882,0.0,0.0,0.0,1.0,0.0,39.470588235294144
3465,frc7540,1518,0,0,0,0,2,0.0,0.0,9.870967741935484,11.612903225806452,0.03225806451612903,0.03225806451612903,0.0,1.3870967741935485,8.806451612903226,0.0967741935483871,6.645161290322581,0.967741935483871,9.870967741935484,0.03225806451612903,27.06451612903226,38.32258064516129,0.967741935483871,0.0,0.0,0.0,0.9032258064516129,0.0967741935483871,27.935483870967747
3466,frc7541,1486,0,0,0,0,2,0.0,0.0,12.0,16.25,0.0,0.0,0.0,1.8333333333333333,19.0,0.75,10.333333333333334,1.75,12.0,0.0,45.583333333333336,59.416666666666664,0.16666666666666666,0.0,0.75,0.0,1.0,0.0,36.58333333333332
3467,frc7544,1510,0,0,0,0,3,0.0,0.0,9.352941176470589,20.11764705882353,0.0,0.0,0.0,4.176470588235294,11.647058823529411,0.17647058823529413,2.9411764705882355,1.0,9.352941176470589,0.058823529411764705,34.705882352941174,48.23529411764706,0.17647058823529413,0.7647058823529411,0.0,0.0,1.0,0.0,35.05882352941176
3468,frc7546,1453,0,0,0,0,2,0.0,0.0,10.941176470588236,13.058823529411764,0.0,0.0,0.0,1.7647058823529411,9.352941176470589,0.0,1.8823529411764706,0.29411764705882354,10.941176470588236,0.0,24.294117647058822,37.0,0.8823529411764706,0.0,0.0,0.0,0.9411764705882353,0.0,25.88235294117647
3469,frc7547,1487,0,0,0,0,2,0.0,0.0,10.772727272727273,8.318181818181818,0.045454545454545456,0.045454545454545456,0.0,4.681818181818182,9.818181818181818,0.2727272727272727,9.090909090909092,1.2272727272727273,10.772727272727273,0.045454545454545456,27.227272727272727,42.68181818181818,0.9090909090909091,0.0,0.0,0.0,0.7727272727272727,0.13636363636363635,27.954545454545443
3470,frc7548,1425,0,0,0,0,2,0.0,0.0,9.428571428571429,10.928571428571429,0.0,0.0,0.0,1.1428571428571428,9.428571428571429,0.21428571428571427,5.428571428571429,1.1428571428571428,9.428571428571429,0.07142857142857142,25.785714285714285,36.357142857142854,0.7142857142857143,0.21428571428571427,0.0,0.0,0.9285714285714286,0.0,28.35714285714285
3471,frc7549,1459,0,0,0,0,2,0.0,0.0,11.307692307692308,14.538461538461538,0.0,0.0,0.0,4.230769230769231,10.153846153846153,0.15384615384615385,4.0,1.0769230769230769,11.307692307692308,0.3076923076923077,28.692307692307693,44.23076923076923,1.0,0.0,0.0,0.0,1.0,0.0,30.38461538461538
3472,frc7551,1465,0,0,0,0,2,0.0,0.0,11.625,17.25,0.125,0.0,0.0,3.125,8.625,0.125,5.0,1.25,11.625,0.125,30.875,45.625,0.875,0.0,0.0,0.0,1.0,0.0,33.5
3473,frc7552,1424,0,0,0,0,2,0.0,0.0,10.666666666666666,12.666666666666666,0.0,0.0,0.0,2.3333333333333335,9.333333333333334,0.3333333333333333,2.6666666666666665,1.0,10.666666666666666,0.2222222222222222,24.666666666666668,37.666666666666664,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,27.11111111111111
3474,frc7553,1657,0,0,0,0,2,0.0,0.0,13.932203389830509,25.372881355932204,0.0847457627118644,0.01694915254237288,0.01694915254237288,1.7457627118644068,17.64406779661017,0.5932203389830508,12.576271186440678,1.7457627118644068,13.932203389830509,0.03389830508474576,55.59322033898305,71.27118644067797,0.11864406779661017,0.4745762711864407,0.3220338983050847,0.0,0.9830508474576272,0.01694915254237288,47.847457627118644
3475,frc7554,1419,0,0,0,0,2,0.0,0.0,10.211538461538462,17.25,0.09615384615384616,0.038461538461538464,0.057692307692307696,2.0576923076923075,11.307692307692308,0.23076923076923078,6.6923076923076925,0.7692307692307693,10.211538461538462,0.07692307692307693,35.25,47.51923076923077,0.4230769230769231,0.3076923076923077,0.0,0.0,0.7692307692307693,0.19230769230769232,35.173076923076934
3476,frc7555,1413,0,0,0,0,2,0.0,0.0,6.6,10.5,0.0,0.0,0.0,1.3,8.7,0.1,3.8,0.7,6.6,0.0,23.0,30.9,0.7,0.0,0.0,0.0,0.0,0.9,25.899999999999995
3477,frc7558,1546,0,0,0,0,2,0.0,0.0,12.391304347826088,20.934782608695652,0.043478260869565216,0.021739130434782608,0.021739130434782608,2.4347826086956523,15.978260869565217,0.5869565217391305,6.826086956521739,1.5217391304347827,12.391304347826088,0.043478260869565216,43.73913043478261,58.56521739130435,0.2391304347826087,0.0,0.6956521739130435,0.0,0.9347826086956522,0.06521739130434782,38.97826086956522
3478,frc7560,1424,0,0,0,0,2,0.0,0.0,9.333333333333334,7.666666666666667,0.0,0.0,0.0,1.0,8.0,0.1111111111111111,4.0,0.5555555555555556,9.333333333333334,0.1111111111111111,19.666666666666668,30.0,0.7777777777777778,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,21.66666666666666
3479,frc7561,1466,0,0,0,0,3,0.0,0.0,13.615384615384615,21.0,0.0,0.0,0.0,1.8461538461538463,10.153846153846153,0.07692307692307693,6.615384615384615,0.5384615384615384,13.615384615384615,0.07692307692307693,37.76923076923077,53.23076923076923,0.7692307692307693,0.0,0.0,0.0,1.0,0.0,38.999999999999986
3480,frc7562,1454,0,0,0,0,2,0.0,0.0,11.333333333333334,14.666666666666666,0.1111111111111111,0.0,0.0,2.888888888888889,11.0,0.4444444444444444,5.111111111111111,1.6666666666666667,11.333333333333334,0.2222222222222222,30.77777777777778,45.0,0.8888888888888888,0.0,0.0,0.0,1.0,0.0,31.555555555555554
3481,frc7563,1462,0,0,0,0,2,0.0,0.0,11.5,12.0,0.0,0.0,0.0,4.166666666666667,8.75,0.16666666666666666,3.0,1.0,11.5,0.0,23.75,39.416666666666664,0.75,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,25.833333333333336
3482,frc7564,1372,0,0,0,0,2,0.0,0.0,13.75,11.5,0.125,0.041666666666666664,0.08333333333333333,2.5416666666666665,11.25,0.375,6.833333333333333,1.1666666666666667,13.75,0.125,29.583333333333332,45.875,0.6666666666666666,0.08333333333333333,0.0,0.0,0.9583333333333334,0.041666666666666664,27.750000000000004
3483,frc7565,1430,0,0,0,0,2,0.0,0.0,9.954545454545455,12.409090909090908,0.09090909090909091,0.0,0.045454545454545456,4.181818181818182,11.454545454545455,0.3181818181818182,7.7272727272727275,1.0,9.954545454545455,0.0,31.59090909090909,45.72727272727273,0.5454545454545454,0.3181818181818182,0.0,0.0,0.5454545454545454,0.4090909090909091,30.409090909090914
3484,frc7566,1422,0,0,0,0,2,0.0,0.0,11.181818181818182,16.09090909090909,0.0,0.0,0.0,3.8181818181818183,8.181818181818182,0.09090909090909091,6.363636363636363,0.6363636363636364,11.181818181818182,0.45454545454545453,30.636363636363637,45.63636363636363,0.7272727272727273,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,34.090909090909086
3485,frc7567,1444,0,0,0,0,2,0.0,0.0,12.391304347826088,19.434782608695652,0.043478260869565216,0.043478260869565216,0.0,2.4347826086956523,11.347826086956522,0.21739130434782608,10.521739130434783,0.9565217391304348,12.391304347826088,0.21739130434782608,41.30434782608695,56.130434782608695,1.0,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216,40.7391304347826
3486,frc7568,1454,0,0,0,0,1,0.0,0.0,11.666666666666666,5.0,0.0,0.0,0.0,1.6666666666666667,9.0,0.2222222222222222,3.7777777777777777,1.5555555555555556,11.666666666666666,0.0,17.77777777777778,31.11111111111111,0.7777777777777778,0.0,0.0,0.0,1.0,0.0,17.888888888888893
3487,frc7569,1420,0,0,0,0,3,0.0,0.0,8.454545454545455,15.545454545454545,0.0,0.0,0.0,3.5454545454545454,7.909090909090909,0.09090909090909091,2.0,0.8181818181818182,8.454545454545455,0.2727272727272727,25.454545454545453,37.45454545454545,0.9090909090909091,0.0,0.0,0.0,0.8181818181818182,0.18181818181818182,29.18181818181819
3488,frc7570,1491,0,0,0,0,2,0.0,0.0,11.2,22.6,0.0,0.0,0.0,4.266666666666667,7.2,0.06666666666666667,7.733333333333333,1.1333333333333333,11.2,0.26666666666666666,37.53333333333333,53.0,0.7333333333333333,0.0,0.0,0.0,0.8666666666666667,0.13333333333333333,41.93333333333333
3489,frc7573,1429,0,0,0,0,2,0.0,0.0,12.0,8.5,0.08333333333333333,0.0,0.08333333333333333,5.166666666666667,5.25,0.0,3.5,0.8333333333333334,12.0,0.16666666666666666,17.25,34.416666666666664,0.5,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,21.666666666666675
3490,frc7574,1510,0,0,0,0,2,0.0,0.0,10.75,19.5,0.0,0.0,0.0,3.9166666666666665,7.5,0.0,6.0,1.1666666666666667,10.75,0.0,33.0,47.666666666666664,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,36.16666666666668
3491,frc7575,1477,0,0,0,0,3,0.0,0.0,10.090909090909092,20.454545454545453,0.18181818181818182,0.09090909090909091,0.0,1.6363636363636365,10.636363636363637,0.5454545454545454,9.090909090909092,1.6363636363636365,10.090909090909092,0.09090909090909091,40.18181818181818,51.90909090909091,0.6363636363636364,0.0,0.0,0.0,1.0,0.0,41.54545454545453
3492,frc7576,1477,0,0,0,0,3,0.0,0.0,12.692307692307692,14.076923076923077,0.0,0.0,0.0,3.6153846153846154,14.076923076923077,0.46153846153846156,3.6923076923076925,1.2307692307692308,12.692307692307692,0.07692307692307693,31.846153846153847,48.15384615384615,0.5384615384615384,0.0,0.46153846153846156,0.0,0.9230769230769231,0.07692307692307693,29.76923076923076
3493,frc7577,1384,0,0,0,0,2,0.0,0.0,6.818181818181818,10.909090909090908,0.0,0.0,0.0,2.0,8.181818181818182,0.09090909090909091,2.5454545454545454,0.45454545454545453,6.818181818181818,0.18181818181818182,21.636363636363637,30.454545454545453,0.7272727272727273,0.0,0.0,0.0,0.0,0.7272727272727273,25.454545454545457
3494,frc7578,1465,0,0,0,0,2,0.0,0.0,12.0,14.7,0.0,0.0,0.0,2.5,9.6,0.3,8.4,1.1,12.0,0.0,32.7,47.2,0.8,0.0,0.0,0.0,1.0,0.0,33.70000000000001
3495,frc7583,1378,0,0,0,0,2,0.0,0.0,13.392857142857142,15.857142857142858,0.03571428571428571,0.0,0.03571428571428571,1.9285714285714286,13.178571428571429,0.32142857142857145,9.0,0.7857142857142857,13.392857142857142,0.03571428571428571,38.035714285714285,53.357142857142854,0.75,0.10714285714285714,0.0,0.0,0.9642857142857143,0.03571428571428571,36.142857142857146
3496,frc7585,1429,0,0,0,0,1,0.0,0.0,10.909090909090908,12.818181818181818,0.0,0.0,0.0,2.5454545454545454,7.909090909090909,0.09090909090909091,3.090909090909091,0.8181818181818182,10.909090909090908,0.09090909090909091,23.818181818181817,37.27272727272727,0.6363636363636364,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,27.909090909090914
3497,frc7586,1408,0,0,0,0,1,0.0,0.0,8.25,11.625,0.0,0.0,0.0,5.375,8.25,0.25,5.5,0.75,8.25,0.0,25.375,39.0,0.375,0.0,0.0,0.0,0.375,0.5,27.625
3498,frc7587,1536,0,0,0,0,2,0.0,0.0,12.868421052631579,19.105263157894736,0.05263157894736842,0.0,0.02631578947368421,1.6842105263157894,12.710526315789474,0.5263157894736842,7.0,1.605263157894737,12.868421052631579,0.05263157894736842,38.81578947368421,53.36842105263158,0.7894736842105263,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842,36.947368421052616
3499,frc7588,1447,0,0,0,0,2,0.0,0.0,10.875,13.125,0.0,0.0,0.0,3.375,7.125,0.125,4.25,1.125,10.875,0.0,24.5,38.75,0.5,0.0,0.0,0.0,0.75,0.25,26.375
3500,frc7589,1467,0,0,0,0,2,0.0,0.0,13.05,19.95,0.05,0.05,0.0,2.15,12.15,0.45,7.9,1.15,13.05,0.15,40.0,55.2,0.8,0.0,0.0,0.0,1.0,0.0,39.750000000000014
3501,frc7590,1462,0,0,0,0,2,0.0,0.0,12.428571428571429,20.25,0.07142857142857142,0.03571428571428571,0.07142857142857142,2.5714285714285716,16.821428571428573,0.5357142857142857,9.857142857142858,1.1071428571428572,12.428571428571429,0.07142857142857142,46.92857142857143,61.92857142857143,0.8214285714285714,0.0,0.03571428571428571,0.0,0.9642857142857143,0.03571428571428571,40.60714285714285
3502,frc7591,1478,0,0,0,0,2,0.0,0.0,10.384615384615385,16.615384615384617,0.0,0.0,0.0,2.4615384615384617,11.538461538461538,0.3076923076923077,6.3076923076923075,1.3846153846153846,10.384615384615385,0.07692307692307693,34.46153846153846,47.30769230769231,0.9230769230769231,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,33.84615384615385
3503,frc7593,1488,0,0,0,0,2,0.0,0.0,13.0,17.333333333333332,0.037037037037037035,0.0,0.0,2.5185185185185186,11.444444444444445,0.1111111111111111,6.444444444444445,0.8518518518518519,13.0,0.037037037037037035,35.22222222222222,50.74074074074074,0.9259259259259259,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,35.77777777777778
3504,frc7594,1436,0,0,0,0,2,0.0,0.0,13.5,16.2,0.1,0.0,0.0,1.9,11.4,0.4,5.0,1.1,13.5,0.3,32.6,48.0,0.6,0.0,0.0,0.0,1.0,0.0,32.60000000000001
3505,frc7595,1455,0,0,0,0,1,0.0,0.08333333333333333,12.25,14.75,0.08333333333333333,0.0,0.0,3.6666666666666665,7.25,0.25,3.5,1.0,12.25,0.08333333333333333,25.5,41.5,0.5833333333333334,0.08333333333333333,0.0,0.0,0.8333333333333334,0.08333333333333333,29.750000000000007
3506,frc7596,1387,0,0,0,0,1,0.0,0.0,12.6,16.2,0.0,0.0,0.0,1.5,9.0,0.2,7.8,0.4,12.6,0.1,33.0,47.1,0.7,0.0,0.0,0.0,0.8,0.2,33.60000000000001
3507,frc7597,1448,0,0,0,0,2,0.0,0.0,14.0,13.375,0.0,0.0,0.0,3.0,10.75,0.25,6.25,1.25,14.0,0.125,30.375,47.375,0.9166666666666666,0.0,0.041666666666666664,0.0,1.0,0.0,29.625
